key,time,commitTime,PythonfileNum,pythonFile
#1259,2020-07-11 18:49:54,2020-08-01 14:42:28,26,"['scripts/datasets/__main__.py', 'scripts/datasets/pretrain_corpus/prepare_bookcorpus.py', 'scripts/datasets/pretrain_corpus/prepare_openwebtext.py', 'scripts/datasets/pretrain_corpus/prepare_wikipedia.py', 'scripts/machine_translation/train_transformer.py', 'scripts/pretraining/data_preprocessing.py', 'scripts/pretraining/pretraining_utils.py', 'scripts/pretraining/run_electra.py', 'scripts/question_answering/eval_utils.py', 'scripts/question_answering/models.py', 'scripts/question_answering/run_squad.py', 'src/gluonnlp/data/tokenizers.py', 'src/gluonnlp/models/albert.py', 'src/gluonnlp/models/bert.py', 'src/gluonnlp/models/electra.py', 'src/gluonnlp/models/mobilebert.py', 'src/gluonnlp/op.py', 'src/gluonnlp/utils/misc.py', 'src/gluonnlp/utils/parameter.py', 'tests/test_models_albert.py', 'scripts/machine_translation/evaluate_transformer.py', 'scripts/preprocess/__main__.py', 'scripts/preprocess/clean_tok_mono_corpus.py', 'scripts/preprocess/clean_tok_para_corpus.py', 'src/gluonnlp/sequence_sampler.py', 'tests/test_sequence_sampler.py']"
#1258,2020-07-29 01:03:22,2020-07-31 00:47:49,29,"['scripts/conversion_toolkits/convert_electra.py', 'scripts/conversion_toolkits/convert_fairseq_bart.py', 'scripts/conversion_toolkits/convert_fairseq_roberta.py', 'scripts/conversion_toolkits/convert_mobilebert.py', 'scripts/machine_translation/evaluate_transformer.py', 'scripts/machine_translation/train_transformer.py', 'src/gluonnlp/layers.py', 'src/gluonnlp/models/bart.py', 'src/gluonnlp/models/transformer.py', 'tests/test_models_bart.py', 'tests/test_models_transformer.py', 'setup.py', 'src/gluonnlp/attention_cell.py', 'src/gluonnlp/data/tokenizers.py', 'src/gluonnlp/models/albert.py', 'src/gluonnlp/models/bert.py', 'src/gluonnlp/models/electra.py', 'src/gluonnlp/models/mobilebert.py', 'src/gluonnlp/models/roberta.py', 'src/gluonnlp/models/transformer_xl.py', 'src/gluonnlp/models/xlmr.py', 'src/gluonnlp/utils/testing.py', 'tests/test_attention_cell.py', 'tests/test_models_albert.py', 'tests/test_models_bert.py', 'tests/test_models_electra.py', 'tests/test_models_mobilebert.py', 'tests/test_models_roberta.py', 'tests/test_models_xlmr.py']"
#1257,2020-07-07 15:36:25,2020-08-01 14:42:28,20,"['scripts/datasets/__main__.py', 'scripts/datasets/pretrain_corpus/prepare_bookcorpus.py', 'scripts/datasets/pretrain_corpus/prepare_openwebtext.py', 'scripts/datasets/pretrain_corpus/prepare_wikipedia.py', 'scripts/machine_translation/train_transformer.py', 'scripts/pretraining/data_preprocessing.py', 'scripts/pretraining/pretraining_utils.py', 'scripts/pretraining/run_electra.py', 'scripts/question_answering/eval_utils.py', 'scripts/question_answering/models.py', 'scripts/question_answering/run_squad.py', 'src/gluonnlp/data/tokenizers.py', 'src/gluonnlp/models/albert.py', 'src/gluonnlp/models/bert.py', 'src/gluonnlp/models/electra.py', 'src/gluonnlp/models/mobilebert.py', 'src/gluonnlp/op.py', 'src/gluonnlp/utils/misc.py', 'src/gluonnlp/utils/parameter.py', 'tests/test_models_albert.py']"
#1254,2020-07-08 00:39:43,2020-08-01 14:42:28,20,"['scripts/datasets/__main__.py', 'scripts/datasets/pretrain_corpus/prepare_bookcorpus.py', 'scripts/datasets/pretrain_corpus/prepare_openwebtext.py', 'scripts/datasets/pretrain_corpus/prepare_wikipedia.py', 'scripts/machine_translation/train_transformer.py', 'scripts/pretraining/data_preprocessing.py', 'scripts/pretraining/pretraining_utils.py', 'scripts/pretraining/run_electra.py', 'scripts/question_answering/eval_utils.py', 'scripts/question_answering/models.py', 'scripts/question_answering/run_squad.py', 'src/gluonnlp/data/tokenizers.py', 'src/gluonnlp/models/albert.py', 'src/gluonnlp/models/bert.py', 'src/gluonnlp/models/electra.py', 'src/gluonnlp/models/mobilebert.py', 'src/gluonnlp/op.py', 'src/gluonnlp/utils/misc.py', 'src/gluonnlp/utils/parameter.py', 'tests/test_models_albert.py']"
#1251,2020-07-07 16:55:34,2020-08-01 14:42:28,22,"['scripts/datasets/__main__.py', 'scripts/datasets/pretrain_corpus/prepare_bookcorpus.py', 'scripts/datasets/pretrain_corpus/prepare_openwebtext.py', 'scripts/datasets/pretrain_corpus/prepare_wikipedia.py', 'scripts/machine_translation/train_transformer.py', 'scripts/pretraining/data_preprocessing.py', 'scripts/pretraining/pretraining_utils.py', 'scripts/pretraining/run_electra.py', 'scripts/question_answering/eval_utils.py', 'scripts/question_answering/models.py', 'scripts/question_answering/run_squad.py', 'src/gluonnlp/data/tokenizers.py', 'src/gluonnlp/models/albert.py', 'src/gluonnlp/models/bert.py', 'src/gluonnlp/models/electra.py', 'src/gluonnlp/models/mobilebert.py', 'src/gluonnlp/op.py', 'src/gluonnlp/utils/misc.py', 'src/gluonnlp/utils/parameter.py', 'tests/test_models_albert.py', 'tools/batch/submit-job.py', 'tools/batch/wait-job.py']"
#1250,2020-06-18 20:53:33,2020-06-19 04:53:32,11,"['scripts/datasets/__main__.py', 'scripts/datasets/question_answering/prepare_hotpotqa.py', 'scripts/datasets/question_answering/prepare_searchqa.py', 'scripts/datasets/question_answering/prepare_triviaqa.py', 'scripts/datasets/update_download_stats.py', 'scripts/question_answering/eval_utils.py', 'scripts/question_answering/models.py', 'scripts/question_answering/run_squad.py', 'src/gluonnlp/data/filtering.py', 'src/gluonnlp/models/electra.py', 'tests/test_models_xlmr.py']"
#1249,2020-06-16 05:46:51,2020-06-15 22:46:50,9,"['scripts/question_answering/squad_utils.py', 'src/gluonnlp/utils/__init__.py', 'src/gluonnlp/utils/lazy_imports.py', 'src/gluonnlp/utils/misc.py', 'src/gluonnlp/utils/preprocessing.py', 'tests/test_models.py', 'tests/test_models_xlmr.py', 'tests/test_utils_misc.py', 'tests/test_utils_preprocessing.py']"
#1248,2020-06-11 22:05:01,2020-06-11 15:05:00,2,"['tests/test_data_loading.py', 'tests/test_models.py']"
#1245,2020-06-11 00:59:53,2020-06-11 08:59:53,2,"['src/gluonnlp/models/bert.py', 'src/gluonnlp/models/mobilebert.py']"
#1181,2020-03-17 21:26:06,2020-03-18 02:56:05,3,"['src/gluonnlp/model/__init__.py', 'src/gluonnlp/model/info.py', 'tests/unittest/test_info.py']"
#1166,2020-02-22 07:42:50,2020-02-21 23:42:49,2,"['src/gluonnlp/vocab/vocab.py', 'tests/unittest/test_vocab_embed.py']"
#1151,2020-02-17 21:15:03,2020-02-18 02:45:02,3,"['src/gluonnlp/utils/__init__.py', 'src/gluonnlp/utils/seed.py', 'tests/unittest/test_utils.py']"
#1145,2020-02-24 07:10:24,2020-02-24 15:10:23,15,"['scripts/bert/data/__init__.py', 'scripts/bert/finetune_classifier.py', 'scripts/bert/finetune_squad.py', 'scripts/language_model/model/qa.py', 'scripts/language_model/run_glue.py', 'scripts/language_model/run_squad.py', 'src/gluonnlp/data/__init__.py', 'src/gluonnlp/data/baidu_ernie_data.py', 'src/gluonnlp/data/bert/__init__.py', 'src/gluonnlp/data/bert/glue.py', 'src/gluonnlp/data/bert/squad.py', 'src/gluonnlp/data/classification.py', 'src/gluonnlp/data/xlnet/__init__.py', 'src/gluonnlp/data/xlnet/squad.py', 'tests/unittest/test_preprocess_utils.py']"
#1136,2020-02-07 21:51:22,2020-02-07 13:51:21,3,"['scripts/bert/finetune_classifier.py', 'scripts/tests/test_bert_checkpoints.py', 'src/gluonnlp/model/bert.py']"
#1133,2020-02-03 20:12:02,2020-02-04 04:12:00,4,"['scripts/bert/finetune_classifier.py', 'scripts/bert/finetune_squad.py', 'scripts/language_model/run_glue.py', 'scripts/tests/test_scripts.py']"
#1131,2020-02-02 06:01:56,2020-02-01 22:01:55,7,"['scripts/intent_cls_slot_labeling/finetune_icsl.py', 'scripts/ner/data.py', 'scripts/ner/finetune_bert.py', 'scripts/ner/model.py', 'scripts/ner/ner_utils.py', 'scripts/ner/predict_ner.py', 'scripts/tests/test_scripts.py']"
#1130,2020-02-03 17:51:28,2020-02-04 01:51:27,5,"['scripts/bert/data/preprocessing_utils.py', 'scripts/language_model/model/qa.py', 'scripts/language_model/run_squad.py', 'scripts/language_model/xlnet_qa_evaluate.py', 'scripts/tests/test_scripts.py']"
#1128,2020-01-27 23:47:49,2020-01-27 15:47:48,2,"['scripts/bert/finetune_classifier.py', 'src/gluonnlp/model/bert.py']"
#1124,2020-01-30 01:14:57,2020-01-30 09:14:56,3,"['scripts/bert/data/__init__.py', 'scripts/bert/data/preprocessing_utils.py', 'scripts/bert/finetune_squad.py']"
#1122,2020-02-06 19:33:57,2020-02-07 03:33:56,2,"['src/gluonnlp/model/train/language_model.py', 'tests/unittest/test_model_weight_share.py']"
#1121,2020-01-19 11:32:51,2020-01-19 03:32:51,3,"['scripts/bert/fp16_utils.py', 'scripts/bert/run_pretraining.py', 'scripts/tests/test_scripts.py']"
#1118,2020-01-20 05:54:52,2020-01-20 13:54:51,2,"['scripts/language_model/large_word_language_model.py', 'src/gluonnlp/model/train/language_model.py']"
#1116,2020-01-16 16:22:19,2020-01-16 16:22:17,2,"['src/gluonnlp/optimizer/__init__.py', 'tests/unittest/test_lamb.py']"
#1115,2020-01-21 06:46:54,2020-01-20 22:46:53,3,"['scripts/bert/fp16_utils.py', 'src/gluonnlp/utils/parameter.py', 'tests/unittest/test_utils.py']"
#1111,2020-01-15 20:58:30,2020-01-15 12:58:30,2,"['src/gluonnlp/optimizer/bert_adam.py', 'tests/unittest/test_optimizer.py']"
#1110,2020-02-18 17:04:49,2020-02-18 02:45:02,3,"['src/gluonnlp/utils/__init__.py', 'src/gluonnlp/utils/seed.py', 'tests/unittest/test_utils.py']"
#1099,2020-02-03 00:17:59,2020-02-02 16:17:59,11,"['scripts/bert/data/__init__.py', 'scripts/bert/data/create_pretraining_data.py', 'scripts/bert/fp16_utils.py', 'scripts/bert/pretraining_utils.py', 'scripts/bert/run_pretraining.py', 'scripts/tests/test_scripts.py', 'src/gluonnlp/data/__init__.py', 'src/gluonnlp/data/datasetloader.py', 'src/gluonnlp/data/sampler.py', 'tests/unittest/test_sampler.py', 'tests/unittest/train/test_datasetloader.py']"
#1095,2020-01-22 01:36:44,2020-01-22 09:36:43,4,"['src/gluonnlp/metric/__init__.py', 'src/gluonnlp/metric/length_normalized_loss.py', 'src/gluonnlp/metric/masked_accuracy.py', 'tests/unittest/test_metrics.py']"
#1091,2020-01-24 21:33:15,2020-01-27 15:47:48,2,"['scripts/bert/finetune_classifier.py', 'src/gluonnlp/model/bert.py']"
#1090,2020-01-16 21:21:34,2020-01-16 13:21:33,8,"['scripts/bert/data/__init__.py', 'scripts/bert/model/__init__.py', 'scripts/sequence_labeling/data.py', 'scripts/sequence_labeling/finetune_bert.py', 'scripts/sequence_labeling/model.py', 'scripts/sequence_labeling/ner_utils.py', 'scripts/sequence_labeling/predict_ner.py', 'scripts/tests/test_scripts.py']"
#1080,2020-02-03 00:39:51,2020-02-03 08:39:50,6,"['scripts/bert/data/transform.py', 'scripts/bert/finetune_classifier.py', 'scripts/bert/finetune_squad.py', 'scripts/tests/test_bert_dataset_transform.py', 'src/gluonnlp/calibration/__init__.py', 'src/gluonnlp/calibration/collector.py']"
#1079,2020-02-01 21:52:17,2020-02-01 13:52:16,3,"['scripts/bert/finetune_squad.py', 'scripts/tests/test_scripts.py', 'src/gluonnlp/data/question_answering.py']"
#1078,2020-01-15 20:53:46,2020-01-15 12:53:46,3,"['src/gluonnlp/data/utils.py', 'src/gluonnlp/utils/files.py', 'tests/unittest/test_datasets.py']"
#1063,2020-01-15 22:33:19,2020-01-15 14:33:19,3,"['setup.py', 'src/gluonnlp/__init__.py', 'src/gluonnlp/utils/version.py']"
#1057,2020-01-31 04:07:43,2020-01-31 13:07:43,10,"['scripts/bert/conversion_tools/convert_fairseq_model.py', 'scripts/text_generation/model/gpt.py', 'src/gluonnlp/data/__init__.py', 'src/gluonnlp/data/transforms.py', 'src/gluonnlp/data/utils.py', 'src/gluonnlp/model/__init__.py', 'src/gluonnlp/model/bert.py', 'tests/unittest/test_bertvocab.py', 'tests/unittest/test_models.py', 'tests/unittest/test_transforms.py']"
#1031,2020-01-22 19:22:39,2020-01-23 03:22:39,9,"['scripts/bert/data/classification.py', 'scripts/bert/data/preprocessing_utils.py', 'scripts/bert/finetune_classifier.py', 'scripts/language_model/model/XLNet_classifier.py', 'scripts/language_model/run_glue.py', 'scripts/language_model/transformer/model.py', 'scripts/tests/test_preprocess_utils.py', 'scripts/tests/test_scripts.py', 'src/gluonnlp/data/__init__.py']"
#950,2020-01-29 22:24:08,2020-01-29 14:24:07,4,"['scripts/bert/pretraining_utils.py', 'scripts/text_generation/model/gpt.py', 'src/gluonnlp/model/bert.py', 'tests/unittest/test_models.py']"
#933,2020-01-16 12:50:39,2020-01-16 04:50:38,2,"['src/gluonnlp/data/utils.py', 'tests/unittest/test_utils.py']"
#922,2020-02-03 17:53:56,2020-02-03 09:53:56,13,"['scripts/conversion_tools/compare_gluon_ernie.py', 'scripts/conversion_tools/compare_tf_gluon_model.py', 'scripts/conversion_tools/convert_fairseq_model.py', 'scripts/conversion_tools/convert_paddle_to_gluon.py', 'scripts/conversion_tools/convert_pytorch_model.py', 'scripts/conversion_tools/convert_pytorch_transformers.py', 'scripts/conversion_tools/convert_tf_model.py', 'scripts/conversion_tools/infer_pytorch_gluon_parameter_name_mapping.py', 'scripts/conversion_tools/utils.py', 'src/gluonnlp/data/utils.py', 'src/gluonnlp/model/__init__.py', 'src/gluonnlp/model/bert.py', 'tests/unittest/test_models.py']"
#858,2020-02-05 04:41:59,2020-02-05 12:41:58,4,"['src/gluonnlp/data/__init__.py', 'src/gluonnlp/data/dataset.py', 'src/gluonnlp/data/super_glue.py', 'tests/unittest/test_datasets.py']"
